000	Notepad++ азы CSV авизуалтә редактор
001	CSV Visual Editor иазку
002	Аимадара: {0}
003	Аԥҵаҩы {0} шәи联系
004	Аԥҵаҩы: {0}
005	Аԥҵаратә версиа
006	CSV Visual Editor шәгәаԥхома? Апроект шәадгыла.\nGitHub аҿы аеҵәа ацышәҵа, шәгәаанагарақәа рышьҭа шәҭа, ма шәеиныҟәарц аԥҵаҩы шәи联系. Иҭабуп!
007	Аинтерфеис абызшәа: {0}
008	Иацу апрограмма аартра алшом. Аимадара: {0}
009	Апроект GitHub аҿы
010	Аверсиа: {0}
011	Аверсиа насгьы аизга
012	{0} иаанкылауп: иԥшу ариашарақәа рмодель ԥсахуп. Ахәҭа ԥсахра ԥсахым.
013	{0} иаанкылауп: абуфер насгьы иалкаау аԥшьыкәак алаҳәаақәа шәагаала еиҟарам.
014	{0} иаанкылауп: ахықәкы аԥшьыкәак CSV атаблица ҳәаақәа ирҭыҵуеит.
015	{0} иаанкылауп: ариашара зылшо ахықәкы аԥшьыкәак ыҟаӡам.
016	{0} × {1} CSV ҵакы копиауп.
017	Акопиара/агәылԥҟара иаанкылауп: иалкаау аҵакы табуляциа ма ацәаҳәаҿыц амоуп. Уи атексттә таблицаҿы еилкааны аарԥшра алшом.
018	Акопиаразы CSV аҵакқәа алхтәуп; аныхразы ацәаҳәақәа зегьы ралкаара акәым.
019	Акопиаразы иааиԥмырҟьаӡо аԥшьыкәак CSV ҵакқәа алхтәуп.
020	{0} ҵакы абуфер ахь гәылԥҟауп, иԥшу ариашарақәа рҿы ирҭацәуп. Ихархәатәуп Notepad++ аҿы аҭҩразы.
021	Агәылԥҟара хыркәшоуп; иалкаау аҵакқәа шьҭа иҭацәын. Абуфер аҿы алагатәи аҵакқәа еиқәырхоуп.
022	{0} ариашара арежим аҿы мацара алшоит.
023	{0} уажәтәи атаблица азы алшом.
024	Аҭаҵара иаанкылауп: {0} Адыррақәа ԥсахым.
025	Аҭаҵара хыркәшоуп; ахықәкы аҵакқәа шьҭа еиҟаран.
026	{0} иԥсаху ҵакы иԥшу ариашарақәа рахь ҭаҵоуп. Ихархәатәуп Notepad++ аҿы рыҩразы.
027	{0} азы CSV ҵакқәа рԥшьыкәак алхтәуп; аныхразы ацәаҳәақәа зегьы акәым.
028	{0} азы иааиԥмырҟьаӡо аԥшьыкәак CSV ҵакқәа алхтәуп.
029	{0} ахықәкқәа ариашара арежим аҿы ишьақәтәу ацәаҳәақәа рмодель анҭыҵ ирымоуп ҳәа иалшом.
030	Акопиара аԥхьатәи активтә аҵакы ариашара шьақәырӷәӷәара алшом.
031	Активтә аҵакы ариашара шьақәырӷәӷәара алшом. {0} аԥхьатәи аҵакы шәриашә.
032	Абуфер аҿы анеира атексттә аҵакқәа ыҟаӡам.
033	Windows абуфер макьана доступ амам. Адыррақәа ԥсахым.
034	Иалкаау CSV ҵакқәа рԥшьыкәак Windows абуфер ахь икопиатәуп (Ctrl+C)
035	Иалкаау CSV ҵакқәа икопиатәуп, иԥшу ариашарақәа рҿы ирҭацәтәуп (Ctrl+X)
036	Атаблица аҵакқәа иалкаау CSV ҵакы ма аԥшьыкәак ахь иҭаргылатәуп (Ctrl+V)
037	Иԥшу CSV ариашарақәа рзы атекст аԥсахра, абжьажьқәа ргәаԥҟара ма арегистр аԥсахра аԥхьатәи аԥшра
038	Уажәтәи CSV ҵакы ма ацәаҳәа Notepad++ ахыҵхырҭа атекст аҿы иалкаатәуп
039	Ахыҵхырҭа
040	Аԥсахра
041	Иазку
042	Ихархәатәуп
043	Еиҵоу-Еиҳаула
044	Аҟәыхра
045	Иарктәуп
046	Аиҵагыла
047	Икопиатәуп
048	Игәылԥҟатәуп
049	Еиҳау-Еиҵоула
050	Ариашара
051	Ариашара ихыркәшатәуп
052	Арегистр иазхьаԥштәуп
053	Ахыԥхьара
054	Алагатәи аиԥшаара
055	Иҭаргылатәуп
056	Аԥхьатәи аԥшра
057	Ирҿыцтәуп
058	Ацәаҳәақәа
059	Атаблица
060	Атекст
061	Аҵакы
062	Аиҵагыла аихшьаала: аҵакқәа рыхыԥхьарақәа, ахәҭақәа, ахыԥхьаратә ҳәаақәа насгьы уажәтәи аԥшраҿы лассы иуԥыло аҵакқәа.
063	Аиҵагыла аихшьаалазы изхиоу, аԥхьара мацара зылшо атаблица аҭахуп. Ариашара арежим шәалҵ.
064	Афильтрра / асортра: аиҵагылақәа русловиақәа насгьы атекст/ахыԥхьара асортра аҩаӡарақәа. Аԥшра мацара; CSV ԥсахым.
065	Афильтрра / асортра: аиҵагылақәа русловиақәа насгьы атекст/ахыԥхьара асортра х-ҩаӡарак аҟара. Аԥшра мацара.
066	Афильтрра / асортра: {0} условиа, {1} асортра аҩаӡара. Аԥшра алагатәи аԥшрахь ацара аԥҟарақәа зегьы ианыхуеит.
067	Афильтрра / асортразы изхиоу, аԥхьара мацара зылшо атаблица аҭахуп. Ариашара арежим шәалҵ.
068	Адиагностика (0)
069	0 ԥсахра
070	Аусловиа ацҵара
071	Асортра аҩаӡара ацҵара
072	Аԥшра ихархәатәуп
073	Aa
074	Атекст аиҿырԥшра арегистр иазхьаӡоит. Аҵакқәа рҿы абжьажьқәа рҵакы ргәаԥхом ҳәа иалшом.
075	Аԥҟарақәа гәашәҭ: {0}
076	Аусловиа
077	{0} / 8 условиа; {1} / 3 асортра аҩаӡара. Ианаало ацәаҳәақәа рыхыԥхьаразы аԥхьатәи аԥшра шәхы иашәырхә.
078	Иаҵоуп
079	Иаҵам
080	Иаҟарам
081	Иҭацәу = 0 символ. Абжьажьқәа мацара = иҭацәым аҵакы, иатәу абжьажь, табуляциа ма ацәаҳәаҿыц.\nАхыԥхьарақәа акыҭәаԥ амоуп (-12.5), агәыԥкреи астепеньи рыда; аҵакы ииашаны иаарԥштәуп.
082	Ихыркәшоит
083	Иаҟароуп
084	Афильтр аҵакы
085	Афильтрқәа
086	Иҭацәуп
087	Иҭацәым
088	Абжьыжәжәтә символқәа мацара акәым
089	Абжьыжәжәтә символқәа мацара
090	Анеира атекст, абжьажьқәагьы нарыла. Ахыԥхьаратә ԥҟарақәа рзы акыҭәаԥ змоу ииашоу ахыԥхьара аҭахуп.
091	Аусловиақәа ЗЕГЬЫ инааларц
092	Аусловиақәа руак инааларц
093	Ахыԥхьара =
094	Ахыԥхьара >
095	Ахыԥхьара >=
096	Ахыԥхьара <
097	Ахыԥхьара <=
098	Ахыԥхьара (ажәабатә)
099	Аԥхьатәи аԥшра: {0:N0} {1:N0} иарбоу ацәаҳәақәа рахьтә. CSV ԥсахым.
100	Аусловиа аныхра
101	Асортра аҩаӡара аныхра
102	Аԥҟарақәа дырҿыцра
103	Аԥҟарақәа уажәтәи аԥшаарагьы иазхьаԥшуеит. Аҟәыхра активтә аԥшра ааннажьуеит.
104	Асортра
105	Иалагоит
106	Атекст: арегистр иазхьамԥшуа символқәа реишьҭагыла. Ахыԥхьара: ииашоу аҵакқәа; ииашам/иҭацәу аҵакқәа аҵыхәтәаҿы.\nИеиҟароу ацаԥхақәа алагатәи аиԥшаара аанрыжьуеит. Алагатәи аиԥшаарахь ацаразы аҩаӡарақәа зегьы анышәх.
107	Аԥшра ҳәаақәҵоуп; иарбам ацәаҳәақәа иалоу акәым. 
108	Афильтрра / асортра
109	Хыхьтәи аҩаӡара аԥхьатәиуп; анаҩстәиқәа реиҟарара еилыргоит. Иреиҳау 3.
110	Аҵакы (анеира, абжьажьқәагьы)
111	Аԥшра мацара: CSV аҵакқәа насгьы ахыҵхырҭа аиԥшаара ԥсахым. {0:N0} иарбоу ацәаҳәа.\n
112	Ахархәара иаанкылауп: {0} азы иадгылоу апрофиль ыҟаӡам. Аредактор атекст ԥсахым.
113	Ахархәара иаанкылауп: {0} аиҭаҵәҟьатә кодркра ахысшьра ахымсит. Аредактор атекст ԥсахым.
114	Ахархәара иаанкылауп: атекст {0} аҿы ацәыӡда аҩра алшом. Аҧсахратә символқәа аҩым; аредактор атекст ԥсахым.
115	Ахархәара {0} азы макьана риҭам. Аредактор атекст ԥсахым. Ацәыӡда агәаҭара анаҩстәи UTF-8 (65001) насгьы Windows-1250 (1250) мацара рыҩра алшоит. Аԥсахрақәа зегьы шәҟәых, ма Notepad++ аҿы адокумент UTF-8 ахь иԥсахтәуп, нас ариашара еиҭах иалагатәуп.
116	Ариашара арежим аҿы арҿыцра аҿыхуп. Аԥхьатәи иԥшу аԥсыԥсахрақәа зегьы ихархәатәуп ма иҟәыхтәуп.
117	Scintilla акодқәа рдаҟьа: {0}
118	Активтә адокумент {0:N0} баит амоуп. Ишәарҭам асахьа уажәтәи ҳәаа {1:N0} баит роуп.
119	Активтә Notepad++ адокумент аԥхьара алшом. Аредактор атекст ԥсахым.
120	Ахархәара алҵшәа акодркра иаанкылаз аҭагылазаара акәым.
121	Атаблица абжьаҟа апрограммаҿы аҿиара алҵшәада ихыркәшоуп.
122	CSV аԥсахрақәа рхархәара хыркәшоуп, аха алагатәи курсор ма алкаара архынҳәра алшом. Аԥсахрақәа зегьы уснагӡакала иҟәыхтәуп.
123	аредактор уажәтәи акодқәа рдаҟьа
124	Аредактор атекст аҟынтә атаблица аилкаара алшом. Аиҟәшага алышәх ма адокумент шәриашә, нас ирҿыцтәуп.
125	Атаблица аилкаара алҵшәа анагӡара амам.
