126	&關於
127	&清除搜尋
128	&CSV
129	&分隔符號
130	&編輯
131	喺搜尋框撳 Esc
132	&喺表格搜尋
133	&標頭
134	&下一個符合嘅儲存格
135	&上一個符合嘅儲存格
136	重設檢視：清除搜尋、欄條件同全部排序。
137	&搜尋
138	搜尋&欄
139	顯示空格：用細小嘅實心橙點表示。只改顯示，CSV 值唔會改動。
140	顯示&表格
141	&排序依據
142	&表格
143	&檢視
144	篩選值最多可以有 4096 個字元。
145	全部
146	第一個欄位開頭嘅位元組順序標記已經略過。
147	任何一個
148	冇用引號括住嘅欄位入面出現咗引號。
149	剪貼簿嘅列必須組成一個矩形儲存格陣列。
150	診斷代碼：{0}。
151	每個排序層級都必須用唔同嘅欄。
152	錯誤
153	高
154	資訊
155	低
156	中
157	冇任何支援嘅分隔符號可以產生足夠可靠嘅多欄位結構。
158	無
159	顯示一列需要 {0:N0} 個儲存格，超過目前 {1:N0} 個儲存格嘅總上限。冇隱藏任何欄。
160	記錄有 {0} 個欄位；按樣本最常見嘅欄位數量，預期有 {1} 個。
161	空格：{0}；開頭：{1}；結尾：{2}。長度：{3} 個 UTF-16 單位。\n橙點代表真正嘅空格。顯示間距會加闊，方便睇清楚；CSV 字元唔會改動。全係空格嘅儲存格，開頭同結尾嘅數量會重疊。
162	剪貼簿儲存格陣列超過安全貼上上限。
163	剪貼簿有唔支援嘅控制字元。
164	剪貼簿嘅欄數超過編輯器可以安全貼上嘅上限。
165	剪貼簿嘅列數超過編輯器可以安全貼上嘅上限。
166	剪貼簿文字超過 16 Mi 個 UTF-16 字元嘅安全上限。
167	最後一個加咗引號嘅欄位去到文字結尾都未關閉。
168	欄位數量同其他記錄唔一樣。
169	無法完成操作。請檢查文件、選取嘅值同大小上限。
170	已剖析文件有 {0:N0} 欄，超過目前視覺化表格 {1:N0} 欄嘅上限。冇隱藏任何欄。
171	建議分隔符號嘅可信度偏低。請檢查分隔符號設定。
172	兩個候選分隔符號嘅評分相近。請檢查分隔符號設定。
173	關閉引號之後出現咗預期以外嘅字元。
174	未知
175	請用有小數點、可以精確表示嘅十進位數值，例如 -12.5。唔支援分組符號、指數同經過四捨五入嘅值。
176	最多可以用八個有效嘅篩選條件。
177	最多可以用三個有效嘅排序層級。
178	檢視規則指向咗目前表格範圍以外嘅欄。
179	警告
180	欄摘要
181	篩選同排序
182	開啟視覺化表格
183	重新整理表格
184	新增:{0}
185	新增:{0} *
186	選取
187	選取要刪除嘅整列
188	來源邏輯記錄或者等候套用嘅結構列
189	無法識別列指示欄。
190	呢一列必須屬於 DataGridView。
191	全部欄
192	{0:N0} / {1:N0} 個儲存格
193	{0:N0} 個儲存格
194	清除搜尋
195	清除搜尋 (Esc)。保留欄範圍同排序。
196	篩選已顯示列。Enter：下一個符合嘅儲存格。Shift+Enter：上一個。Escape：清除。
197	下一個符合嘅儲存格
198	下一個符合嘅儲存格 (F3 / Enter)
199	冇符合結果
200	冇符合嘅列。\n請修改搜尋，或者用「檢視 > 篩選同排序／重設檢視」。
201	上一個符合嘅儲存格
202	上一個符合嘅儲存格 (Shift+F3 / Shift+Enter)
203	搜尋全部資料欄，或者選擇其中一欄。
204	搜尋欄
205	搜尋已顯示嘅 CSV 列 (Ctrl+F)。值同來源文字唔會改動。
206	喺表格搜尋...
207	喺表格搜尋
208	搜尋結果
209	搜尋中...
210	已阻止前往來源：目前啟用咗另一份 Notepad++ 文件。請返回已顯示嘅 CSV，或者重新整理表格。
211	已阻止前往來源：保留嘅剖析結果唔再符合原有不可變更嘅來源快照。請先重新整理表格。
212	已阻止前往來源：嚴格編碼之後嘅長度，同 Scintilla 回報嘅文件長度唔一致。
213	已阻止前往來源：表格顯示之後，目前編輯器內容已經改變。請先重新整理表格。
214	已阻止前往來源：目前 Scintilla 字碼頁冇明確嘅位元組位置設定。
215	已阻止前往來源：表格顯示之後，編輯器字碼頁已經改變。請先重新整理表格。
216	已阻止前往來源：選取嘅顯示儲存格冇原始來源欄位。
217	已阻止前往來源：來源字元範圍無法無損對應到 Scintilla 位元組。
218	已阻止前往來源：保留嘅剖析結果入面搵唔到來源邏輯記錄。
219	前往來源失敗：讀唔到目前 Notepad++ 緩衝區。文件內容冇改動。
220	移動 Scintilla 選取範圍時，前往來源失敗。文件內容冇改動。
221	目前視覺化表格未有完整來源基準，所以唔可以前往來源。請先重新整理表格。
222	前往來源需要目前嘅 CSV 列或者儲存格。
223	前往來源未能完成。文件內容冇改動。
224	已喺 Notepad++ 選取來源記錄 {0}、第 {1} 欄。
225	已喺 Notepad++ 選取來源記錄 {0}。
226	目前顯示列冇固定嘅來源記錄識別碼。
227	呢個等候套用嘅新增列，要完成套用先會有來源位置。
228	目前檢視：{1:N0} 個已顯示列入面有 {0:N0} 列。
229	相異值用精確、區分大小寫嘅文字比較，包括空值。\n重複列數 = 列數減去相異值數量。數值範圍只用可以精確表示嘅小數點十進位數值。
230	空值
231	類型
232	最常見嘅值（最多 20 個）
233	無資料
234	最小數值：{0}     最大數值：{1}\n最長值：{2:N0} 個 UTF-16 單位。有 {3:N0} 個值出現多過一次。
235	 顯示範圍有限；呢個唔係成份檔案。
236	列數：{0:N0}     空值：{1:N0}     只有空白字元：{2:N0}\n相異值：{3:N0}     重複列數：{4:N0}     數值：{5:N0}
237	欄摘要
238	空白字元
239	已將新列加入等候套用嘅編輯工作階段。「套用」會寫入編輯器緩衝區；「還原全部」會放棄。
240	來源列冇來源記錄索引。
241	操作
242	目前文件快照擷取失敗。編輯器內容冇改動。
243	新增列
244	已還原全部等候套用嘅儲存格同列修改。Notepad++ 編輯器緩衝區冇改動。
245	將全部儲存格同列修改套用到目前編輯器，作為一次可復原嘅操作
246	已阻止套用：目前啟用咗另一份 Notepad++ 文件。請返回原有文件，或者還原全部。
247	已阻止套用：進入編輯模式之後，編輯器緩衝區已經改變。請先還原同重新整理，再開始編輯。
248	已阻止套用：進入編輯模式之後，編輯器字碼頁已經改變。請還原，再重新進入編輯模式。
249	套用失敗。編輯工作階段仍然開住；重試或者還原之前，請檢查編輯器緩衝區。
