000	Vizuális CSV-szerkesztő a Notepad++-hoz
001	A CSV Visual Editor névjegye
002	Kapcsolat: {0}
003	Kapcsolatfelvétel a fejlesztővel: {0}
004	Fejlesztő: {0}
005	Fejlesztői változat
006	Tetszik a CSV Visual Editor? Támogasd a projektet!\nJelöld csillaggal a GitHubon, küldj visszajelzést, vagy jelentkezz a fejlesztőnél közreműködőnek. Köszönjük!
007	A felület nyelve: {0}
008	A társított alkalmazás nem nyitható meg. Kapcsolat: {0}
009	A projekt a GitHubon
010	Verzió: {0}
011	Verzió és build
012	A(z) {0} művelet letiltva, mert a függőben lévő szerkesztések állapota megváltozott. Részleges módosítás nem maradt meg.
013	A(z) {0} művelet letiltva: a vágólap és a kijelölt téglalap mérete eltér.
014	A(z) {0} művelet letiltva: a célterület túlnyúlik a CSV-táblázaton.
015	A(z) {0} művelet letiltva: nincs szerkeszthető célterület.
016	{0} × {1} CSV-cella másolva.
017	A másolás/kivágás letiltva: az egyik kijelölt cella tabulátort vagy sortörést tartalmaz, amely egyszerű táblázatos szövegben nem ábrázolható egyértelműen.
018	Másoláshoz CSV-cellákat jelölj ki, ne teljes sorokat törlésre.
019	Másoláshoz egy összefüggő, téglalap alakú CSV-cellaterületet jelölj ki.
020	{0} cella a vágólapra került, és a függőben lévő szerkesztésekben kiürült. A törlést az Alkalmazás írja át a Notepad++-ba.
021	A kivágás kész; a kijelölt cellák már üresek voltak. A vágólap az eredeti értéküket tartalmazza.
022	A(z) {0} csak szerkesztési módban érhető el.
023	A(z) {0} ennél a táblázatnál nem érhető el.
024	A beillesztés letiltva: {0} Az adatok nem változtak.
025	A beillesztés kész; minden célérték már azonos volt.
026	{0} módosult cella beillesztve a függőben lévő szerkesztésekbe. Az Alkalmazás írja át őket a Notepad++-ba.
027	A(z) {0} művelethez téglalap alakú CSV-cellaterület kell, nem teljes sorok törlési kijelölése.
028	A(z) {0} művelethez egy összefüggő, téglalap alakú CSV-cellaterület kell.
029	A(z) {0} célterülete csak a szerkesztési mód stabil sorállapotában érhető el.
030	Az aktív cella szerkesztése nem zárható le a másolás előtt.
031	Az aktív cella szerkesztése nem zárható le. A(z) {0} előtt javítsd az értéket.
032	A vágólap nem tartalmaz egyszerű szöveges cellákat.
033	A Windows vágólapja átmenetileg nem érhető el. Az adatok nem változtak.
034	A kijelölt téglalap alakú CSV-cellaterület másolása a Windows vágólapjára (Ctrl+C)
035	A kijelölt CSV-cellák másolása és kiürítése a függőben lévő szerkesztésekben (Ctrl+X)
036	Táblázatcellák beillesztése a kijelölt CSV-cellába vagy cellaterületre (Ctrl+V)
037	Szövegcsere, környező üres karakterek eltávolítása és kis-/nagybetű-átalakítás előnézete
038	Az aktuális CSV-cella vagy sor kijelölése a Notepad++ forrásszövegében
039	Forrás
040	Átalakítás
041	Névjegy
042	Alkalmazás
043	Növekvő
044	Mégse
045	Bezárás
046	Oszlop
047	Másolás
048	Kivágás
049	Csökkenő
050	Szerkesztés
051	Szerkesztés vége
052	Kis-/nagybetű számít
053	Szám
054	Eredeti sorrend
055	Beillesztés
056	Előnézet
057	Frissítés
058	Sorok
059	Táblázat
060	Szöveg
061	Érték
062	Oszlopösszesítő: darabszámok, különböző értékek, számtartomány és gyakori értékek az aktuális nézetben.
063	Az oszlopösszesítőhöz betöltött, csak olvasható táblázat kell. Előbb lépj ki a szerkesztési módból.
064	Szűrés és rendezés: oszlopfeltételek és szöveges/számszerinti rendezési szintek. Csak a nézet változik, a CSV nem.
065	Szűrés és rendezés: oszlopfeltételek és legfeljebb három szöveges/számszerinti rendezési szint. Csak a nézet változik.
066	Szűrés és rendezés: {0} feltétel, {1} rendezési szint. A Nézet visszaállítása minden szabályt töröl.
067	A szűréshez és rendezéshez betöltött, csak olvasható táblázat kell. Előbb lépj ki a szerkesztési módból.
068	Diagnosztika (0)
069	0 módosítás
070	Feltétel hozzáadása
071	Rendezési szint hozzáadása
072	Nézet alkalmazása
073	Aa
074	Kis-/nagybetű-érzékeny szövegösszehasonlítás. Az érték szóközei is számítanak.
075	Ellenőrizd a szabályokat: {0}
076	Feltétel
077	{0} / 8 feltétel; {1} / 3 rendezési szint. Az Előnézet megmutatja a megfelelő sorok számát.
078	Tartalmazza
079	Nem tartalmazza
080	Nem egyenlő
081	Üres = nulla karakter. Csak üres karakterek = nem üres, de csak szóköz, tabulátor vagy sortörés.\nA számok tizedesponttal írandók (-12.5), tagolás és kitevő nélkül; pontosan ábrázolhatónak kell lenniük.
082	Végződése
083	Egyenlő
084	Szűrési érték
085	Szűrők
086	Üres
087	Nem üres
088	Nem csak üres karakterek
089	Csak üres karakterek
090	Pontos szöveg, a szóközökkel együtt. A számszabályokhoz tizedesponttal megadott, pontosan ábrázolható szám kell.
091	MINDEN feltétel teljesül
092	BÁRMELY feltétel teljesül
093	Szám =
094	Szám >
095	Szám >=
096	Szám <
097	Szám <=
098	Szám (decimális)
099	Előnézet: {0:N0} a(z) {1:N0} megjelenített sorból. A CSV nem változik.
100	Feltétel eltávolítása
