126	&Ɣef
127	&Sfeḍ anadi
128	&CSV
129	&Anabraz
130	&Taẓrigt
131	Esc deg wurti n unadi
132	&Nadi deg tfelwit
133	&Azwel
134	&Tabdart yemṣadan i d-iteddun
135	&Tabdart yemṣadan yezrin
136	Err tamuɣli: kkes anadi, tiwtilin n tgejda d akk amizzwer.
137	&Nadi
138	&Tigejdit n unadi
139	Sken tallunin s tneqqiḍin tiččinint tiččuranin. Tamuɣli kan; azalen CSV ur beddlen ara.
140	&Sken tafelwit
141	&Sizwer s
142	&Tafelwit
143	&Tamuɣli
144	Azal n usizdeg ur izmir ara ad yizger 4096 n yisekkilen.
145	AKK
146	Tacreḍt n umizzwer n yibayten tettwakkes seg tazwara n wurti amezwaru.
147	YIWET
148	Yella azaru deg wurti war izuran.
149	Ijerriḍen n tecfawt ilaq ad ilin d yiwen n uɣerbaz n tebdert.
150	Tangalt n usenqed {0}.
151	Fren tigejda yemgaraden i yal aswir n umizzwer.
152	Tuccḍa
153	meqqer
154	Talɣut
155	meẓẓi
156	d alemmas
157	Ulac anabraz yettwaqeblen i d-yefkan taɣessa n waṭas n wurtiyen s teflest ilaqen.
158	ulac
159	Yiwen n ujerriḍ yeḥwaǧ {0:N0} n tebdert, ugar n tlisa {1:N0}. Ulac tigejda yettwafren.
160	Aklas yesɛa {0} n wurtiyen; {1} i nettṛaǧǧu, s tehri tuget deg tlemmast.
161	Tallunin: {0}; deg tazwara: {1}; deg taggara: {2}. Teɣzi: {3} n tayunin UTF-16.\nTineqqiḍin tiččinint ttemmalent tallunin tidet. Zemmṛent ad ṭṭfent adeg wessiɛen i tɣuri; isekkilen CSV ur beddlen ara. Deg tebdert n tallunin kan, amḍan n tazwara d taggara yettemseḍfar.
162	Aɣerbaz n tecfawt yezger talast taɣelsant n tebdert.
163	Tacfawt tesɛa asekkil n usenqed ur nettwaqbel ara.
164	Tacfawt tesɛa tigejda ugar n tlisa taɣelsant n usenteḍ.
165	Tacfawt tesɛa ijerriḍen ugar n tlisa taɣelsant n usenteḍ.
166	Aḍris n tecfawt yezger talast taɣelsant n 16 Mi n tayunin UTF-16.
167	Urti aneggaru s yizuran ur yettwamedel ara send taggara n uḍris.
168	Amḍan n wurtiyen yemgarad ɣef yikl asen-nniḍen.
169	Ulamek asmad n tigawt. Senqed isemli, azalen yettwafranen d tlisa.
170	Isemli yettwasleḍ yesɛa {0:N0} n tgejda; talast tamirant d {1:N0}. Ulac tigejda yettwafren.
171	Taflest deg unabraz yettwasumren meẓẓiyet. Senqed afran n unabraz.
172	Sin n yinab razen sɛan agmuḍ yemqerben. Senqed afran n unabraz.
173	Isekkilen ur nettṛaǧǧu ara deffir uzaru n umdal.
174	ur nettwassen ara
175	Seqdec amḍan amrawan s tneqqiḍt, am -12.5. Asdukel, izunen d wazalen yettwasuqsen ur ttwaqbalen ara.
176	Seqdec ar ṭam n tewtilin n usizdeg i yettwabedden.
177	Seqdec ar kraḍ n yiswiren n umizzwer i yettwabedden.
178	Ilugan n tmuɣli ttemmalen tigejdit berra n tfelwit tamirant.
179	Alɣu
180	Agzul n tgejdit
181	Sizdeg u sizwer
182	Lli tafelwit tamezrawt
183	Smiren tafelwit
184	amaynut:{0}
185	amaynut:{0} *
186	Fren
187	Fren ijerriḍen meṛṛa i tukksa
188	Aklas ameẓẓul n uɣbalu neɣ ajerriḍ yettraǧǧun
189	Tigejdit n unammal n yijerriḍen ur tettwaɛqel ara.
190	Ajerriḍ ilaq ad yili deg DataGridView.
191	Akk tigejda
192	{0:N0} / {1:N0} tibdert
193	{0:N0} tibdert
194	Sfeḍ anadi
195	Sfeḍ anadi (Esc). Eǧǧ taɣult n tgejdit d umizzwer.
196	Sizdeg ijerriḍen yettwaskanen. Enter: tabdart yemṣadan i d-iteddun. Shift+Enter: yezrin. Escape: sfeḍ.
197	Tabdart yemṣadan i d-iteddun
198	Tabdart yemṣadan i d-iteddun (F3 / Enter)
199	Ulac amṣada
200	Ulac ijerriḍen yemṣadan.\nBeddel anadi neɣ seqdec Tamuɣli > Sizdeg u sizwer / Err tamuɣli.
201	Tabdart yemṣadan yezrin
202	Tabdart yemṣadan yezrin (Shift+F3 / Shift+Enter)
203	Nadi deg akk tgejda n yisefka neɣ fren yiwet n tgejdit.
204	Tigejdit n unadi
205	Nadi deg yijerriḍen CSV yettwaskanen (Ctrl+F). Azalen d uḍris aɣbalu ur beddlen ara.
206	Nadi deg tfelwit...
207	Nadi deg tfelwit
208	Igmaḍ n unadi
209	Anadi...
210	Anig ɣer uɣbalu yettwasewḥel: isemli-nniḍen n Notepad++ d urmid. Uɣal ɣer CSV yettwaskanen neɣ smiren tafelwit.
211	Anig ɣer uɣbalu yettwasewḥel: tasleḍt yettwaḥerzen ur temṣad ara d tugna tanaslit. Smiren tafelwit d amezwaru.
212	Anig ɣer uɣbalu yettwasewḥel: teɣzi yettwasettenglen ur temṣad ara d teɣzi i d-yefka Scintilla.
213	Anig ɣer uɣbalu yettwasewḥel: amaẓrag ibeddel segmi tettwaskan tfelwit. Smiren tafelwit d amezwaru.
214	Anig ɣer uɣbalu yettwasewḥel: asebter n yikudan n Scintilla ur yesɛi ara amaɣnu n yidgan n yibayten.
215	Anig ɣer uɣbalu yettwasewḥel: asebter n yikudan ibeddel segmi tettwaskan tfelwit. Smiren tafelwit d amezwaru.
216	Anig ɣer uɣbalu yettwasewḥel: tabdart tefrant ur tesɛi ara urti aɣbalu anasli.
217	Anig ɣer uɣbalu yettwasewḥel: ulamek aselket n yidgan n yisekkilen ɣer yibayten Scintilla war aḍeggar.
218	Anig ɣer uɣbalu yettwasewḥel: aklas ameẓẓul ulac-it deg tesleḍt yettwaḥerzen.
219	Anig ɣer uɣbalu ur yeddi ara: ulamek taɣuri n uḍris urmid n Notepad++. Isemli ur ibeddel ara.
220	Anig ɣer uɣbalu ur yeddi ara deg usenkez n uferran Scintilla. Isemli ur ibeddel ara.
221	Anig ɣer uɣbalu yella kan mi tella tugna d tesleḍt yemmeden n tfelwit. Smiren d amezwaru.
222	Anig ɣer uɣbalu yeḥwaǧ ajerriḍ neɣ tabdart CSV tamirant.
223	Anig ɣer uɣbalu ur ifuk ara. Isemli ur ibeddel ara.
224	Urti {1} n uklas aɣbalu {0} yettwafren deg Notepad++.
225	Aklas aɣbalu {0} yettwafren deg Notepad++.
226	Ajerriḍ amiran ur yesɛi ara asulay usbiḍ n uklas aɣbalu.
227	Ajerriḍ amaynut yettraǧǧun ur yesɛi ara adeg deg uɣbalu alamma yettwasnes.
228	Tamuɣli tamirant: {0:N0} seg {1:N0} n yijerriḍen yettwaskanen.
229	Azalen yemgaraden ttw asnemhalen akken llan, s yisekkilen imeqqranen/imeẓyanen d yile m.\nIjerriḍen yettuɣalen = ijerriḍen qel azalen yemgaraden. Azilal numḍan iseqdac imḍanen imrawanen s tneqqiḍt.
230	Ilem
231	Anaw
232	Azalen yettuɣalen aṭas (ar 20)
233	Ur yelli ara
234	Amḍan ameẓyan: {0}     Ameqqran: {1}\nAzal aɣezfan: {2:N0} n tayunin UTF-16. {3:N0} n wazalen ttuɣalen ugar n yiwet n tikkelt.
235	 Tamuɣli tesɛa tilisa; MAČČI d afaylu meṛṛa.
236	Ijerriḍen: {0:N0}     Ilem: {1:N0}     Iskilen imellalen kan: {2:N0}\nYemgaraden: {3:N0}     Ijerriḍen yettuɣalen: {4:N0}     Imḍanen: {5:N0}
237	Agzul n tgejdit
238	Iskilen imellalen
239	Ajerriḍ amaynut yettwarna ɣer teẓrigt yettraǧǧun. Snes ad yaru deg umaẓrag; Err akk ad yesefsex abeddel.
240	Yiwen n ujerriḍ aɣbalu ur yesɛi ara amatar n uklas.
241	Tigawt
242	Ulamek aṭṭaf n tugna n yisemli urmid. Amaẓrag ur ibeddel ara.
243	Rnu ajerriḍ
244	Akk ibeddilen n tebdert d yijerriḍen ttwasefsxen. Amaẓrag n Notepad++ ur ibeddel ara.
245	Snes akk ibeddilen n tebdert d yijerriḍen deg umaẓrag urmid s yiwet n tigawt i nezmer ad nerr
246	Asnas yettwasewḥel: isemli-nniḍen n Notepad++ d urmid. Uɣal ɣer yisemli anasli neɣ err akk.
247	Asnas yettwasewḥel: amaẓrag ibeddel segmi tebda teẓrigt. Err akk yerna smiren send taẓrigt-nniḍen.
248	Asnas yettwasewḥel: asebter n yikudan ibeddel segmi tebda teẓrigt. Err akk yerna ales alday n uskar n teẓrigt.
249	Asnas ur yeddi ara. Tiɣimit n teẓrigt teqqim teldi; senqed amaẓrag send aɛraḍ-nniḍen neɣ tiririt.
