126	&Aple
127	&Išvalītė paieška
128	&CSV
129	&Skīrėklis
130	&Redagoutė
131	Esc paieškas lauke
132	&Eškoutė lentelie
133	&Antraštė
134	&Kėts sutomponts lōngielis
135	&Ankstesnis sutomponts lōngielis
136	Atstatītė vaizda: išvalītė paieška, stolpeliū sālīgas ė vėsa rėkiavėma.
137	&Paieška
138	Paieškas &stolpelis
139	Ruodītė tarpus mažās pėlnās oranžinėmės taškās. Tėk vaizds; CSV reikšmės nesėkeič.
140	&Ruodītė lentelė
141	&Rėkioutė pagal
142	&Lentelė
143	&Vaizds
144	Filtra reikšmė gal turietė daugiausē 4096 simbolius.
145	VĖSOS
146	Baitų tvarkas žīmė pėrma lauka pradžiuo praleista.
147	BENT VĖINA
148	Lauke be kabučių rasta kabutė.
149	Iškarpėnės eilotės tor sodārītė vėina stačiakampė lōngieliū matrica.
150	Patėkras kuods: {0}.
151	Kuožnam rėkiavėma līgiou pasėrinkėt skėrtinga stolpeli.
152	Klaida
153	dėdelis
154	Enformacėjė
155	mažos
156	vėdotėnis
157	Nie vėins palaikuoms skīrėklis nesodārė pakonkamā patėkėmas kėlių laukų struktūras.
158	nier
159	Vėinā eiluotē reiktom {0:N0} lōngieliū, bet dabartėnė bendra rėba īr {1:N0}. Stolpelē nepaslieptė.
160	Įraše īr {0} laukų; pagal dažniausi mėgėnė laukų kieki laukta {1}.
161	Tarpā: {0}; pradžiuo: {1}; pabaiguo: {2}. Ėlgis: {3} UTF-16 vėinetā.\nOranžėnē taškā žīm tikrus tarpus. Ruodont anėi išplečiamė, ka būtō aiškiau; CSV simbolē nesėkeič. Lōngielie tėk so tarpās pradžias ė pabaigas kiekē persėdeng.
162	Iškarpėnės lōngieliū matrica viršėj saugią įklėjavėma rėba.
163	Iškarpėnie īr nepalaikuoms val dīma simbolis.
164	Iškarpėnie daugiau stolpeliū, negō redaktuoklis gal saugē įklėjoutė.
165	Iškarpėnie daugiau eiluotiu, negō redaktuoklis gal saugē įklėjoutė.
166	Iškarpėnės teksts viršėj saugia 16 Mi UTF-16 simbolių rėba.
167	Paskotėnis lauks so kabutėmės neužbaigts lig teksta pabaigas.
168	Laukų kiekis skėrās nū kėtų įrašų.
169	Veiksma baigtė nepavīka. Patėkrinkėt dokumenta, pažīmietas reikšmės ė dīduma rėbas.
170	Išanalizoutam dokumente īr {0:N0} stolpeliū; dabartėnė vaizda rėba īr {1:N0}. Stolpelē nepaslieptė.
171	Siūluoma skīrėklė patėkėmoms mažos. Patėkrinkėt skīrėklė nuostata.
172	Dō galėmė skīrėklē tur panašius įvertėnėmus. Patėkrinkėt skīrėklė nuostata.
173	Po uždarontiuos kabutės īr nelauktų simbolių.
174	nežėnuoms
