# language: et
# source-fingerprint: b8da12c841cc40f32c498cbf7bb47a6c16bed241b42b4a4f4a0e78d32f2eb499
000	Visuaalne CSV-redaktor Notepad++ jaoks
001	Teave CSV Visual Editori kohta
002	Kontakt: {0}
003	Võta ühendust arendajaga {0}
004	Arendaja: {0}
005	Arendusversioon
006	Kas CSV Visual Editor meeldib sulle? Toeta projekti.\nLisa GitHubis tärn, jaga tagasisidet või võta arendajaga ühendust, et kaasa aidata. Aitäh!
007	Kasutajaliidese keel: {0}
008	Seotud rakendust ei saanud avada. Kontakt: {0}
009	Projekt GitHubis
010	Versioon: {0}
011	Versioon ja järk
012	Toiming {0} blokeeriti, sest ootel muudatuste mudel muutus. Ühtegi osalist muudatust ei säilitatud.
013	Toiming {0} blokeeriti: lõikelaua ja valiku ristkülikute mõõtmed erinevad.
014	Toiming {0} blokeeriti: sihtristkülik ulatub CSV-tabelist välja.
015	Toiming {0} blokeeriti: muudetavat sihtristkülikut pole.
016	Kopeeriti {0} × {1} CSV-lahtrit.
017	Kopeerimine/lõikamine blokeeriti: valitud lahter sisaldab tabeldusmärki või reavahetust, mida ei saa üheselt esitada lihtsa arvutustabelitekstina.
018	Kopeerimiseks tuleb valida CSV-lahtrid, mitte kustutamiseks mõeldud terved read.
019	Kopeerimine nõuab üht pidevat ristkülikukujulist CSV-andmelahtrite valikut.
020	Lõikelauale lõigati {0} lahtrit ja need tühjendati ootel muutmisseansis. Rakenda kirjutab tühjenduse Notepad++-i.
021	Lõikamine lõpetati; valitud lahtrid olid juba tühjad. Lõikelaud sisaldab nende algseid väärtusi.
022	Toiming {0} on saadaval ainult muutmisrežiimis.
023	Toiming {0} pole praeguse tabeli jaoks saadaval.
024	Kleepimine blokeeriti: {0} Andmeid ei muudetud.
025	Kleepimine lõpetati; kõik sihtväärtused olid juba identsed.
026	Ootel muutmisseanssi kleebiti {0} muudetud lahtrit. Rakenda kirjutab need Notepad++-i.
027	Toiming {0} nõuab CSV-lahtrite ristkülikut, mitte kustutamiseks mõeldud tervete ridade valikut.
028	Toiming {0} nõuab üht pidevat ristkülikukujulist CSV-andmelahtrite valikut.
029	Toimingu {0} sihid pole väljaspool muutmisrežiimi püsivat reamudelit saadaval.
030	Aktiivse lahtri muudatust ei saanud enne kopeerimist kinnitada.
031	Aktiivse lahtri muudatust ei saanud kinnitada. Paranda väärtus enne toimingut {0}.
032	Lõikelaud ei sisalda lihttekstina esitatud lahtreid.
033	Windowsi lõikelaud pole ajutiselt saadaval. Andmeid ei muudetud.
034	Kopeeri valitud CSV-lahtrite ristkülik Windowsi lõikelauale (Ctrl+C)
035	Kopeeri valitud CSV-lahtrid ja tühjenda need ootel muutmisseansis (Ctrl+X)
036	Kleebi arvutustabeli lahtrid valitud CSV-lahtrisse või ristkülikusse (Ctrl+V)
037	Vaata teksti asendamise, äärmiste tühimärkide eemaldamise või tõstu muutmise eelvaadet ootel CSV-muudatustes
038	Vali praegune CSV-lahter või rida Notepad++-i lähtepuhvris
039	Lähtetekst
040	Teisenda
041	Teave
042	Rakenda
043	Kasvav
044	Loobu
045	Sulge
046	Veerg
047	Kopeeri
048	Lõika
049	Kahanev
050	Muuda
051	Lõpeta muutmine
052	Erista suur- ja väiketähti
053	Arv
054	Algne järjestus
055	Kleebi
056	Eelvaade
057	Värskenda
058	Read
059	Tabel
060	Tekst
061	Väärtus
