# language: pt-PT
# source-fingerprint: b8da12c841cc40f32c498cbf7bb47a6c16bed241b42b4a4f4a0e78d32f2eb499
000	Um editor visual de CSV para o Notepad++
001	Acerca do CSV Visual Editor
002	Contacto: {0}
003	Contactar o programador {0}
004	Programador: {0}
005	Versão de desenvolvimento
006	Gosta do CSV Visual Editor? Apoie o projeto.\nAtribua-lhe uma estrela no GitHub, partilhe a sua opinião ou contacte o programador para contribuir. Obrigado!
007	Idioma da interface: {0}
008	Não foi possível abrir uma aplicação associada. Contacto: {0}
009	Projeto no GitHub
010	Versão: {0}
011	Versão e compilação
012	{0} bloqueado porque o modelo de edição pendente foi alterado. Não foi mantida qualquer alteração parcial.
013	{0} bloqueado: os retângulos da área de transferência e da seleção têm dimensões diferentes.
014	{0} bloqueado: o retângulo de destino ultrapassa a tabela CSV.
015	{0} bloqueado: não existe um retângulo de destino editável.
016	Foram copiadas {0} × {1} células CSV.
017	Copiar/Cortar bloqueado: uma célula selecionada contém uma tabulação ou quebra de linha que não pode ser representada sem ambiguidade como texto simples de folha de cálculo.
018	A cópia requer células CSV, não uma seleção de linhas completas para eliminar.
019	A cópia requer uma seleção retangular contígua de células de dados CSV.
020	Foram cortadas {0} células para a área de transferência e esvaziadas na sessão de edição pendente. «Aplicar» escreve esse esvaziamento no Notepad++.
021	Corte concluído; as células selecionadas já estavam vazias. A área de transferência contém os valores originais.
022	{0} só está disponível no modo de edição.
023	{0} não está disponível para a tabela atual.
024	Colagem bloqueada: {0} Nenhum dado foi alterado.
025	Colagem concluída; todos os valores de destino já eram idênticos.
026	Foram coladas {0} células alteradas na sessão de edição pendente. «Aplicar» escreve-as no Notepad++.
027	{0} requer um retângulo de células CSV, não uma seleção de linhas completas para eliminar.
028	{0} requer uma seleção retangular contígua de células de dados CSV.
029	Os destinos de {0} não estão disponíveis fora do modelo estável de linhas do modo de edição.
030	Não foi possível confirmar a edição da célula ativa antes de copiar.
031	Não foi possível confirmar a edição da célula ativa. Corrija o valor antes de {0}.
032	A área de transferência não contém células em texto simples.
033	A área de transferência do Windows está temporariamente indisponível. Nenhum dado foi alterado.
034	Copiar o retângulo de células CSV selecionado para a área de transferência do Windows (Ctrl+C)
035	Copiar as células CSV selecionadas e esvaziá-las na sessão de edição pendente (Ctrl+X)
036	Colar células de uma folha de cálculo na célula ou no retângulo CSV selecionado (Ctrl+V)
