# language: oc
# source-fingerprint: b8da12c841cc40f32c498cbf7bb47a6c16bed241b42b4a4f4a0e78d32f2eb499
000	Un editor CSV visual per Notepad++
001	A prepaus de CSV Visual Editor
002	Contacte: {0}
003	Contactar lo desvolopaire {0}
004	Desvolopaire: {0}
005	Version de desvolopament
006	Vos agrada CSV Visual Editor? Sostenètz lo projècte.\nMetètz-i una estela sus GitHub, partejatz vòstre vejaire o contactatz lo desvolopaire per contribuir. Mercés!
007	Lenga de l'interfàcia: {0}
008	Cap d'aplicacion associada es pas estada dobèrta. Contacte: {0}
009	Projècte sus GitHub
010	Version: {0}
011	Version e compilacion
012	{0} es estat blocat perque lo modèl de modificacions en espèra a cambiat. Cap de modificacion parciala es pas estada gardada.
013	{0} es estat blocat: los rectangles del quichapapièrs e de la seleccion an de dimensions diferentas.
014	{0} es estat blocat: lo rectangle de destinacion passa fòra de la taula CSV.
015	{0} es estat blocat: i a pas cap de rectangle de destinacion modificable.
016	{0} × {1} cellulas CSV copiadas.
017	Copiar/Talhar es estat blocat: una cellula seleccionada conten una tabulacion o un saut de linha que pòt pas èsser representat sens ambigüitat coma tèxte simple de fuèlh de calcul.
018	Copiar requerís de cellulas CSV, pas una seleccion de linhas entièras per suprimir.
019	Copiar requerís una sola seleccion rectangulara contigua de cellulas de donadas CSV.
020	{0} cellulas son estadas talhadas dins lo quichapapièrs e voidadas dins la session de modificacion en espèra. Aplicar escriu lo voidatge dins Notepad++.
021	Talhar acabat; las cellulas seleccionadas èran ja voidas. Lo quichapapièrs conten lors valors originalas.
022	{0} es disponible sonque en mòde Modificar.
023	{0} es pas disponible per la taula actuala.
024	Pegar es estat blocat: {0} Cap de donada es pas estada modificada.
025	Pegar acabat; totas las valors de destinacion èran ja identicas.
026	{0} cellulas modificadas son estadas pegadas dins la session de modificacion en espèra. Aplicar las escriu dins Notepad++.
027	{0} requerís un rectangle de cellulas CSV, pas una seleccion de linhas entièras per suprimir.
028	{0} requerís una sola seleccion rectangulara contigua de cellulas de donadas CSV.
029	Las destinacions de {0} son pas disponiblas fòra del modèl estable de linhas del mòde Modificar.
030	La modificacion de la cellula activa a pas pogut èsser validada abans de copiar.
031	La modificacion de la cellula activa a pas pogut èsser validada. Corregissètz la valor abans de {0}.
032	Lo quichapapièrs conten pas de cellulas en tèxte simple.
033	Lo quichapapièrs Windows es temporàriament indisponible. Cap de donada es pas estada modificada.
034	Copiar lo rectangle de cellulas CSV seleccionat dins lo quichapapièrs Windows (Ctrl+C)
035	Copiar las cellulas CSV seleccionadas e las voidar dins la session de modificacion en espèra (Ctrl+X)
036	Pegar de cellulas de fuèlh de calcul dins la cellula o lo rectangle CSV seleccionat (Ctrl+V)
037	Previsualizar lo remplaçament de tèxte, lo retalhatge dels espacis exteriors o lo cambiament de majusculas/minusculas dins las modificacions CSV en espèra
038	Seleccionar la cellula o la linha CSV actuala dins lo tampon font de Notepad++
039	Font
040	Transformar
041	A prepaus
042	Aplicar
043	Creissent
044	Anullar
045	Tampar
046	Colomna
047	Copiar
048	Talhar
049	Descreissent
050	Modificar
051	Sortir de la modificacion
052	Distingir majusculas/minusculas
053	Nombre
054	Òrdre original
055	Pegar
056	Previsualizar
057	Actualizar
058	Linhas
059	Taula
060	Tèxte
061	Valor
062	Resumit de colomna: comptes, valors distintas, interval numeric e valors frequentas dins la vista actuala.
063	Lo resumit de colomna requerís una taula prèsta e en lectura sola. Sortissètz d'en primièr del mòde Modificar.
064	Filtrar e ordenar: combinatz las règlas de colomna e los nivèls d'ordenacion tèxte/numeric. Sonque la vista; lo CSV càmbia pas.
065	Filtrar e ordenar: combinatz las règlas de colomna e fins a tres nivèls d'ordenacion tèxte/numeric. Sonque la vista.
066	Filtrar e ordenar: {0} condicions, {1} nivèls d'ordenacion. Reïnicializar la vista escafa totas las règlas.
067	Filtrar e ordenar requerís una taula prèsta e en lectura sola. Sortissètz d'en primièr del mòde Modificar.
068	Diagnostics (0)
069	0 cambiaments
070	Apondre una condicion
071	Apondre un nivèl d'ordenacion
072	Aplicar la vista
073	Majusculas/minusculas
074	Comparason de tèxte sens ignorar las majusculas/minusculas. Los espacis dins las valors son tractats literalament.
075	Verificatz las règlas: {0}
076	Condicion
077	{0} / 8 condicions; {1} / 3 nivèls d'ordenacion. Previsualizatz per verificar las linhas correspondentas.
078	Conten
079	Conten pas
080	Es pas egal a
081	Void = zèro caractèr. Sonque espacis blancs = sequéncia non voida d'espacis/tabulacions/sauts de linha.\nLos nombres utilizan un punt decimal (-12.5), sens gropament ni exponent; la precision deu èsser exacta.
082	Acaba per
083	Es egal a
084	Valor del filtre
085	Filtres
086	Es void
087	Es pas void
088	Es pas sonque d'espacis blancs
089	Es sonque d'espacis blancs
090	Tèxte literal, espacis incluses. Las règlas numericas requerisson un nombre decimal exacte amb un punt.
091	Correspondre a TOTAS las condicions
092	Correspondre a QUINA CONDICION QUE SIÁ
093	Nombre =
094	Nombre >
095	Nombre >=
096	Nombre <
097	Nombre <=
098	Nombre (decimal)
099	Previsualizacion: {0:N0} de {1:N0} linhas afichadas. CSV pas modificat.
100	Levar la condicion
101	Levar lo nivèl d'ordenacion
102	Reïnicializar las règlas
103	Las règlas respèctan tanben la recèrca actuala. Anullar garda la vista activa.
104	Ordenacion
105	Comença per
106	Tèxte: òrdre ordinal sens distinguir majusculas/minusculas. Nombre: decimals exactes; valors invalidas/voidas a la fin.\nLas claus egalas gardan l'òrdre font. Levatz totes los nivèls per restablir l'òrdre font.
107	La projeccion es limitada; las linhas pas afichadas son pas inclusas. 
108	Filtrar e ordenar
109	Lo nivèl superior es prioritari; los nivèls seguents despartisson las egalitats. Maximum 3.
110	Valor (literala, espacis incluses)
111	Sonque la vista — las valors CSV e l'òrdre font demòran pas modificats. {0:N0} linhas afichadas.\n
112	Aplicar es blocat perque {0} a pas de perfil d'encodatge explicitament pres en carga. Lo contengut de l'editor es pas estat modificat.
113	Aplicar es blocat perque la validacion estricta de l'encodatge per {0} a pas fach una conversion exacta anada-retorn. Lo contengut de l'editor es pas estat modificat.
114	Aplicar es blocat perque lo remplaçament en espèra pòt pas èsser representat exactament en {0}. Cap de caractèr de substitucion es pas estat utilizat e lo contengut de l'editor es pas estat modificat.
115	Aplicar es pas encara activat per {0}. Lo contengut de l'editor es pas estat modificat. Las escrituras dins l'òste son activadas sonque per UTF-8 (65001) e Windows-1250 (1250), aprèp validacion sens pèrda. Utilizatz Restablir tot o convertissètz lo document en UTF-8 dins Notepad++ e tornatz dobrir lo mòde Modificar.
116	Actualizar es desactivat pendent que lo mòde Modificar es actiu. Aplicatz o restablissètz d'en primièr totes los cambiaments en espèra.
117	Pagina de còdi Scintilla {0}
118	Lo document actiu fa {0:N0} octets. Lo limit segur actual de l'instantanèu es {1:N0} octets.
119	Lo document actiu Notepad++ a pas pogut èsser legit. Lo contengut de l'editor es pas estat modificat.
120	Lo resultat d'Aplicar es pas un estat blocat per encodatge.
121	La construccion de la taula en rèireplan s'es acabada sens resultat.
122	Los cambiaments CSV son estats aplicats corrèctament, mas la posicion precedenta del cursor o la seleccion a pas pogut èsser restablida. Lo cambiament complet del document pòt encara èsser anullat en una sola operacion.
123	la pagina de còdi actuala de l'editor
124	Lo tampon de l'editor a pas pogut èsser transformat en taula visuala. Causissètz explicitament un delimitador o actualizatz aprèp aver corregit lo document.
125	La construccion de la taula a retornat un resultat incomplet.
126	&A prepaus
127	&Escafar la recèrca
128	&CSV
129	&Delimitador
130	&Modificar
131	Esc dins la recèrca
132	&Recercar dins la taula
133	&Entèsta
134	&Cellula correspondenta seguenta
135	&Cellula correspondenta precedenta
136	Reïnicializar la vista: escafar la recèrca, las condicions de colomna e totas las ordenacions.
137	&Recèrca
138	&Colomna de recèrca
139	Afichar los espacis: pichons punts iranges plens. Sonque l'afichatge; las valors CSV càmbian pas.
140	Afichar la &taula
141	&Ordenar per
142	&Taula
143	&Vista
144	Una valor de filtre pòt conténer al maximum 4,096 caractèrs.
145	TOTAS
146	Una marca iniciala d'òrdre dels octets es estada exclusa del primièr camp.
147	QUINA QUE SIÁ
148	Un guillemet es aparegut dins un camp pas enquadrat de guillemets.
149	Las linhas del quichapapièrs devon formar una sola matritz rectangulara de cellulas.
150	Còdi de diagnostic: {0}.
151	Cada nivèl d'ordenacion deu utilizar una colomna diferenta.
152	Error
153	nauta
154	Informacion
155	baissa
156	mejana
157	Cap de delimitador pres en carga a pas produsit una estructura de mantun camp amb una fisança sufisenta.
158	cap
159	Una sola linha visuala demandariá {0:N0} cellulas, çò que despassa lo limit total actual de {1:N0}. Cap de colomna es pas estada amagada.
160	L'enregistrament a {0} camps; {1} èran esperats segon lo nombre mai frequent dins l'escapolon.
