# language: tr
# source-fingerprint: b8da12c841cc40f32c498cbf7bb47a6c16bed241b42b4a4f4a0e78d32f2eb499
000	Notepad++ için görsel bir CSV düzenleyici
001	CSV Visual Editor hakkında
002	İletişim: {0}
003	Geliştiriciyle iletişim kur {0}
004	Geliştirici: {0}
005	Geliştirme sürümü
006	CSV Visual Editor hoşunuza gidiyor mu? Projeyi destekleyin.\nGitHub'da yıldız verin, geri bildiriminizi paylaşın veya katkıda bulunmak için geliştiriciyle iletişime geçin. Teşekkürler!
007	Arayüz dili: {0}
008	İlişkili bir uygulama açılamadı. İletişim: {0}
009	GitHub'daki proje
010	Sürüm: {0}
011	Sürüm ve derleme
012	Bekleyen düzenleme modeli değiştiği için {0} engellendi. Kısmi değişiklik korunmadı.
013	{0} engellendi: pano ve seçili dikdörtgenlerin boyutları farklı.
014	{0} engellendi: hedef dikdörtgen CSV tablosunun dışına taşıyor.
015	{0} engellendi: düzenlenebilir hedef dikdörtgen yok.
016	{0} × {1} CSV hücresi kopyalandı.
017	Kopyalama/Kesme engellendi: seçili bir hücre, düz elektronik tablo metni olarak belirsizlik olmadan gösterilemeyen bir sekme veya satır sonu içeriyor.
018	Kopyalama için CSV hücreleri gerekir; tüm satır silme seçimi kullanılamaz.
019	Kopyalama için tek bir bitişik dikdörtgen CSV veri hücresi seçimi gerekir.
020	{0} hücre panoya kesildi ve bekleyen düzenleme oturumunda temizlendi. Uygula, temizlemeyi Notepad++'a yazar.
021	Kesme tamamlandı; seçili hücreler zaten boştu. Pano özgün değerlerini içeriyor.
022	{0} yalnızca Düzenleme modunda kullanılabilir.
023	{0} geçerli tablo için kullanılamıyor.
024	Yapıştırma engellendi: {0} Hiçbir veri değiştirilmedi.
025	Yapıştırma tamamlandı; tüm hedef değerler zaten aynıydı.
026	Bekleyen düzenleme oturumuna {0} değiştirilmiş hücre yapıştırıldı. Uygula bunları Notepad++'a yazar.
027	{0} için CSV hücrelerinden oluşan bir dikdörtgen gerekir; tüm satır silme seçimi kullanılamaz.
028	{0} için tek bir bitişik dikdörtgen CSV veri hücresi seçimi gerekir.
029	{0} hedefleri, kararlı Düzenleme modu satır modelinin dışında kullanılamaz.
030	Etkin hücre düzenlemesi kopyalamadan önce kaydedilemedi.
031	Etkin hücre düzenlemesi kaydedilemedi. {0} işleminden önce değeri düzeltin.
032	Pano düz metin hücreleri içermiyor.
033	Windows panosu geçici olarak kullanılamıyor. Hiçbir veri değiştirilmedi.
034	Seçili CSV hücre dikdörtgenini Windows panosuna kopyala (Ctrl+C)
035	Seçili CSV hücrelerini kopyala ve bekleyen Düzenleme oturumunda temizle (Ctrl+X)
036	Elektronik tablo hücrelerini seçili CSV hücresine veya dikdörtgene yapıştır (Ctrl+V)
037	Bekleyen CSV düzenlemelerinde metin değiştirme, dış boşlukları kırpma veya büyük/küçük harf dönüşümünü önizle
038	Geçerli CSV hücresini veya satırını Notepad++ kaynak arabelleğinde seç
039	Kaynak
040	Dönüştür
041	Hakkında
042	Uygula
043	Artan
044	İptal
045	Kapat
046	Sütun
047	Kopyala
048	Kes
049	Azalan
050	Düzenle
051	Düzenlemeden çık
052	Büyük/küçük harf eşleştir
053	Sayı
054	Özgün sıra
055	Yapıştır
056	Önizleme
057	Yenile
058	Satırlar
059	Tablo
060	Metin
061	Değer
062	Sütun özeti: geçerli görünümde sayımlar, farklı değerler, sayısal aralık ve sık değerler.
063	Sütun özeti hazır, salt okunur bir tablo gerektirir. Önce Düzenleme modundan çıkın.
064	Filtrele ve sırala: sütun kurallarını ve metin/sayısal sıralama düzeylerini birleştirin. Yalnızca görünüm; CSV değişmez.
065	Filtrele ve sırala: sütun kurallarını ve en fazla üç metin/sayısal sıralama düzeyini birleştirin. Yalnızca görünüm.
066	Filtrele ve sırala: {0} koşul, {1} sıralama düzeyi. Görünümü sıfırla tüm kuralları temizler.
067	Filtreleme ve sıralama hazır, salt okunur bir tablo gerektirir. Önce Düzenleme modundan çıkın.
068	Tanılama (0)
069	0 değişiklik
070	Koşul ekle
