# language: id
# source-fingerprint: b8da12c841cc40f32c498cbf7bb47a6c16bed241b42b4a4f4a0e78d32f2eb499
000	Editor CSV visual untuk Notepad++
001	Tentang CSV Visual Editor
002	Kontak: {0}
003	Hubungi pengembang {0}
004	Pengembang: {0}
005	Versi pengembangan
006	Suka CSV Visual Editor? Dukung proyek ini.\nBeri bintang di GitHub, bagikan masukan Anda, atau hubungi pengembang untuk berkontribusi. Terima kasih!
007	Bahasa antarmuka: {0}
008	Aplikasi terkait tidak dapat dibuka. Kontak: {0}
009	Proyek di GitHub
010	Versi: {0}
011	Versi dan build
012	{0} diblokir karena model edit tertunda berubah. Tidak ada perubahan sebagian yang dipertahankan.
013	{0} diblokir: persegi panjang clipboard dan pilihan memiliki ukuran berbeda.
014	{0} diblokir: persegi panjang tujuan melampaui tabel CSV.
015	{0} diblokir: tidak ada persegi panjang tujuan yang dapat diedit.
016	Menyalin {0} × {1} sel CSV.
017	Salin/Potong diblokir: sel yang dipilih berisi tab atau pemisah baris yang tidak dapat direpresentasikan secara tegas sebagai teks spreadsheet biasa.
018	Salin memerlukan sel CSV, bukan pemilihan seluruh baris untuk dihapus.
019	Salin memerlukan satu pilihan persegi panjang sel data CSV yang bersebelahan.
020	Memotong {0} sel ke clipboard dan mengosongkannya dalam sesi edit tertunda. Terapkan menulis pengosongan itu ke Notepad++.
021	Pemotongan selesai; sel yang dipilih sudah kosong. Clipboard berisi nilai aslinya.
022	{0} hanya tersedia dalam mode Edit.
023	{0} tidak tersedia untuk tabel saat ini.
024	Tempel diblokir: {0} Tidak ada data yang diubah.
025	Tempel selesai; semua nilai tujuan sudah identik.
026	Menempelkan {0} sel yang berubah ke sesi edit tertunda. Terapkan menulisnya ke Notepad++.
027	{0} memerlukan persegi panjang sel CSV, bukan pemilihan seluruh baris untuk dihapus.
028	{0} memerlukan satu pilihan persegi panjang sel data CSV yang bersebelahan.
029	Tujuan {0} tidak tersedia di luar model baris mode Edit yang stabil.
030	Edit sel aktif tidak dapat disimpan sebelum menyalin.
031	Edit sel aktif tidak dapat disimpan. Perbaiki nilainya sebelum {0}.
032	Clipboard tidak berisi sel teks biasa.
033	Clipboard Windows untuk sementara tidak tersedia. Tidak ada data yang diubah.
034	Salin persegi panjang sel CSV yang dipilih ke clipboard Windows (Ctrl+C)
035	Salin sel CSV yang dipilih dan kosongkan dalam sesi Edit tertunda (Ctrl+X)
036	Tempel sel spreadsheet ke sel atau persegi panjang CSV yang dipilih (Ctrl+V)
037	Pratinjau penggantian teks, pemangkasan spasi luar, atau perubahan huruf besar/kecil pada edit CSV tertunda
038	Pilih sel atau baris CSV saat ini di buffer sumber Notepad++
039	Sumber
040	Transformasi
041	Tentang
042	Terapkan
043	Menaik
044	Batal
045	Tutup
046	Kolom
047	Salin
048	Potong
049	Menurun
050	Edit
051	Keluar dari edit
052	Cocokkan huruf besar/kecil
053	Angka
054	Urutan asli
055	Tempel
056	Pratinjau
057	Segarkan
058	Baris
059	Tabel
060	Teks
061	Nilai
062	Ringkasan kolom: jumlah, nilai unik, rentang numerik, dan nilai yang sering muncul dalam tampilan saat ini.
063	Ringkasan kolom memerlukan tabel siap pakai yang hanya-baca. Keluar dari mode Edit terlebih dahulu.
064	Filter dan Urutkan: gabungkan aturan kolom dan tingkat pengurutan teks/numerik. Hanya tampilan; CSV tidak berubah.
065	Filter dan Urutkan: gabungkan aturan kolom dan hingga tiga tingkat pengurutan teks/numerik. Hanya tampilan.
066	Filter dan Urutkan: {0} kondisi, {1} tingkat pengurutan. Reset Tampilan menghapus semua aturan.
067	Pemfilteran dan pengurutan memerlukan tabel siap pakai yang hanya-baca. Keluar dari mode Edit terlebih dahulu.
068	Diagnostik (0)
069	0 perubahan
070	Tambah kondisi
071	Tambah tingkat pengurutan
072	Terapkan tampilan
073	Huruf besar/kecil
074	Perbandingan teks peka huruf besar/kecil. Spasi di dalam nilai diperlakukan secara literal.
075	Periksa aturan: {0}
076	Kondisi
077	{0} / 8 kondisi; {1} / 3 tingkat pengurutan. Pratinjau untuk memeriksa baris yang cocok.
078	Berisi
079	Tidak berisi
080	Tidak sama dengan
081	Kosong = nol karakter. Hanya spasi putih = urutan spasi/tab/pemisah baris yang tidak kosong.\nAngka menggunakan titik desimal (-12.5), tanpa pengelompokan atau eksponen; presisi harus tepat.
082	Diakhiri dengan
083	Sama dengan
084	Nilai filter
085	Filter
086	Kosong
087	Tidak kosong
088	Bukan hanya spasi putih
089	Hanya spasi putih
090	Teks literal, termasuk spasi. Aturan numerik memerlukan angka desimal tepat dengan titik.
091	Cocokkan SEMUA kondisi
092	Cocokkan SALAH SATU kondisi
093	Angka =
094	Angka >
095	Angka >=
096	Angka <
097	Angka <=
098	Angka (desimal)
099	Pratinjau: {0:N0} dari {1:N0} baris yang ditampilkan. CSV tidak berubah.
100	Hapus kondisi
101	Hapus tingkat pengurutan
102	Reset aturan
103	Aturan juga menghormati pencarian saat ini. Batal mempertahankan tampilan aktif.
104	Pengurutan
105	Diawali dengan
106	Teks: urutan ordinal tanpa peka huruf besar/kecil. Angka: desimal tepat; nilai tidak valid/kosong terakhir.\nKunci yang sama mempertahankan urutan sumber. Hapus semua tingkat untuk memulihkan urutan sumber.
107	Proyeksi dibatasi; baris yang tidak ditampilkan tidak disertakan. 
108	Filter dan Urutkan
109	Tingkat teratas diprioritaskan; tingkat berikutnya memecahkan nilai yang sama. Maksimum 3.
110	Nilai (literal, termasuk spasi)
111	Hanya tampilan — nilai CSV dan urutan sumber tetap tidak berubah. {0:N0} baris ditampilkan.\n
112	Terapkan diblokir karena {0} tidak memiliki profil pengodean yang didukung secara eksplisit. Isi editor tidak diubah.
113	Terapkan diblokir karena validasi pengodean ketat untuk {0} tidak melakukan konversi bolak-balik secara tepat. Isi editor tidak diubah.
114	Terapkan diblokir karena penggantian tertunda tidak dapat direpresentasikan secara tepat dalam {0}. Tidak ada karakter pengganti yang digunakan dan isi editor tidak diubah.
115	Terapkan belum diaktifkan untuk {0}. Isi editor tidak diubah. Penulisan host hanya diaktifkan untuk UTF-8 (65001) dan Windows-1250 (1250), setelah validasi tanpa kehilangan. Gunakan Kembalikan Semua atau konversi dokumen ke UTF-8 di Notepad++ lalu buka kembali mode Edit.
116	Segarkan dinonaktifkan saat mode Edit aktif. Terapkan atau kembalikan semua perubahan tertunda terlebih dahulu.
117	Halaman kode Scintilla {0}
118	Dokumen aktif berukuran {0:N0} byte. Batas aman snapshot saat ini adalah {1:N0} byte.
119	Dokumen Notepad++ aktif tidak dapat dibaca. Isi editor tidak diubah.
120	Hasil Terapkan bukan status diblokir pengodean.
121	Pembuatan tabel latar belakang selesai tanpa hasil.
122	Perubahan CSV berhasil diterapkan, tetapi posisi caret atau pilihan sebelumnya tidak dapat dipulihkan. Perubahan dokumen lengkap masih dapat dibatalkan sebagai satu operasi.
123	halaman kode editor saat ini
124	Buffer editor tidak dapat diubah menjadi tabel visual. Pilih delimiter secara eksplisit atau segarkan setelah memperbaiki dokumen.
125	Pembuatan tabel mengembalikan hasil yang tidak lengkap.
126	&Tentang
127	&Bersihkan pencarian
128	&CSV
129	&Delimiter
130	&Edit
131	Esc dalam pencarian
